ano;cod_reg;uf;uf_nome;cod_mun;municipio;pib;pib_p_capta
2019;43;RS ;Rio Grande do Sul   ;4312443;Morrinhos do Sul                         Aglomeração Urbana do Litoral Norte                                                    ;57859903;19620.18
2019;43;RS ;Rio Grande do Sul   ;4312450;Morro Redondo                                                                                                                   ;98355913;14975.02
2019;43;RS ;Rio Grande do Sul   ;4312476;Morro Reuter                                                                                                                    ;210314510;32825.74
2019;43;RS ;Rio Grande do Sul   ;4312500;Mostardas                                                                                                                       ;407506402;31826.49
2019;43;RS ;Rio Grande do Sul   ;4312609;Muçum                                                                                                                           ;262853800;53058.90
2019;43;RS ;Rio Grande do Sul   ;4312617;Muitos Capões                                                                                                                   ;420324539;132929.96
2019;43;RS ;Rio Grande do Sul   ;4312625;Muliterno                                                                                                                       ;51695947;27309.01
2019;43;RS ;Rio Grande do Sul   ;4312658;Não-Me-Toque                                                                                                                    ;1366462136;77534.17
2019;43;RS ;Rio Grande do Sul   ;4312674;Nicolau Vergueiro                                                                                                               ;88316753;52506.99
2019;43;RS ;Rio Grande do Sul   ;4312708;Nonoai                                                                                                                          ;399575131;34166.32
2019;43;RS ;Rio Grande do Sul   ;4312757;Nova Alvorada                                                                                                                   ;171529773;47318.56
2019;43;RS ;Rio Grande do Sul   ;4312807;Nova Araçá                                                                                                                      ;244027737;51277.10
2019;43;RS ;Rio Grande do Sul   ;4312906;Nova Bassano                                                                                                                    ;598223160;60329.08
2019;43;RS ;Rio Grande do Sul   ;4312955;Nova Boa Vista                                                                                                                  ;100648738;56703.51
2019;43;RS ;Rio Grande do Sul   ;4313003;Nova Bréscia                                                                                                                    ;119945442;36019.65
2019;43;RS ;Rio Grande do Sul   ;4313011;Nova Candelária                                                                                                                 ;165542044;61357.32
2019;43;RS ;Rio Grande do Sul   ;4313037;Nova Esperança do Sul                                                                                                           ;130233455;24333.61
2019;43;RS ;Rio Grande do Sul   ;4313060;Nova Hartz                               Região Metropolitana de Porto Alegre                                                   ;686481366;31759.49
2019;43;RS ;Rio Grande do Sul   ;4313086;Nova Pádua                               Região Metropolitana da Serra Gaúcha                                                   ;71255182;27910.37
2019;43;RS ;Rio Grande do Sul   ;4313102;Nova Palma                                                                                                                      ;301496483;46298.60
2019;43;RS ;Rio Grande do Sul   ;4313201;Nova Petrópolis                                                                                                                 ;855127068;40047.16
2019;43;RS ;Rio Grande do Sul   ;4313300;Nova Prata                                                                                                                      ;1304095581;47844.43
2019;43;RS ;Rio Grande do Sul   ;4313334;Nova Ramada                                                                                                                     ;144852694;64608.69
2019;43;RS ;Rio Grande do Sul   ;4313359;Nova Roma do Sul                         Região Metropolitana da Serra Gaúcha                                                   ;179724289;48718.97
2019;43;RS ;Rio Grande do Sul   ;4313375;Nova Santa Rita                          Região Metropolitana de Porto Alegre                                                   ;1815678093;61968.54
2019;43;RS ;Rio Grande do Sul   ;4313391;Novo Cabrais                                                                                                                    ;94434714;22505.89
2019;43;RS ;Rio Grande do Sul   ;4313409;Novo Hamburgo                            Região Metropolitana de Porto Alegre                                                   ;9769394054;39592.60
2019;43;RS ;Rio Grande do Sul   ;4313425;Novo Machado                                                                                                                    ;133442003;40157.09
2019;43;RS ;Rio Grande do Sul   ;4313441;Novo Tiradentes                                                                                                                 ;52360615;23681.87
2019;43;RS ;Rio Grande do Sul   ;4313466;Novo Xingu                                                                                                                      ;58657904;34123.27
2019;43;RS ;Rio Grande do Sul   ;4313490;Novo Barreiro                                                                                                                   ;98508868;23657.27
2019;43;RS ;Rio Grande do Sul   ;4313508;Osório                                   Aglomeração Urbana do Litoral Norte                                                    ;1693872590;36828.12
2019;43;RS ;Rio Grande do Sul   ;4313607;Paim Filho                                                                                                                      ;123315913;32214.19
2019;43;RS ;Rio Grande do Sul   ;4313656;Palmares do Sul                          Aglomeração Urbana do Litoral Norte                                                    ;471590814;41667.33
2019;43;RS ;Rio Grande do Sul   ;4313706;Palmeira das Missões                                                                                                            ;1488542884;44696.96
2019;43;RS ;Rio Grande do Sul   ;4313805;Palmitinho                                                                                                                      ;210406409;29815.28
2019;43;RS ;Rio Grande do Sul   ;4313904;Panambi                                                                                                                         ;2236145648;51209.05
2019;43;RS ;Rio Grande do Sul   ;4313953;Pantano Grande                                                                                                                  ;391315982;42654.89
2019;43;RS ;Rio Grande do Sul   ;4314001;Paraí                                                                                                                           ;315249244;41171.38
2019;43;RS ;Rio Grande do Sul   ;4314027;Paraíso do Sul                                                                                                                  ;169460771;22265.24
2019;43;RS ;Rio Grande do Sul   ;4314035;Pareci Novo                                                                                                                     ;100308693;26142.48
2019;43;RS ;Rio Grande do Sul   ;4314050;Parobé                                   Região Metropolitana de Porto Alegre                                                   ;1350777150;23180.55
2019;43;RS ;Rio Grande do Sul   ;4314068;Passa Sete                                                                                                                      ;110847453;19440.10
2019;43;RS ;Rio Grande do Sul   ;4314076;Passo do Sobrado                                                                                                                ;182566027;27936.65
2019;43;RS ;Rio Grande do Sul   ;4314100;Passo Fundo                                                                                                                     ;9829386244;48355.12
2019;43;RS ;Rio Grande do Sul   ;4314134;Paulo Bento                                                                                                                     ;102861091;44858.74
2019;43;RS ;Rio Grande do Sul   ;4314159;Paverama                                                                                                                        ;189791614;22362.63
2019;43;RS ;Rio Grande do Sul   ;4314175;Pedras Altas                                                                                                                    ;167556488;84539.10
2019;43;RS ;Rio Grande do Sul   ;4314209;Pedro Osório                                                                                                                    ;164407944;21268.82
2019;43;RS ;Rio Grande do Sul   ;4314308;Pejuçara                                                                                                                        ;242019766;62472.84
2019;43;RS ;Rio Grande do Sul   ;4314407;Pelotas                                  Aglomeração Urbana do Sul                                                              ;9445912816;27586.96
2019;43;RS ;Rio Grande do Sul   ;4314423;Picada Café                                                                                                                     ;326941633;56938.63
2019;43;RS ;Rio Grande do Sul   ;4314456;Pinhal                                                                                                                          ;85320947;33082.96
2019;43;RS ;Rio Grande do Sul   ;4314464;Pinhal da Serra                                                                                                                 ;220385090;113542.03
2019;43;RS ;Rio Grande do Sul   ;4314472;Pinhal Grande                                                                                                                   ;760522503;174832.76
2019;43;RS ;Rio Grande do Sul   ;4314498;Pinheirinho do Vale                                                                                                             ;98658208;20254.20
2019;43;RS ;Rio Grande do Sul   ;4314506;Pinheiro Machado                                                                                                                ;305698564;24912.28
2019;43;RS ;Rio Grande do Sul   ;4314548;Pinto Bandeira                           Região Metropolitana da Serra Gaúcha                                                   ;57446571;19129.73
2019;43;RS ;Rio Grande do Sul   ;4314555;Pirapó                                                                                                                          ;65373849;28374.07
2019;43;RS ;Rio Grande do Sul   ;4314605;Piratini                                                                                                                        ;482343064;23343.32
2019;43;RS ;Rio Grande do Sul   ;4314704;Planalto                                                                                                                        ;211750220;20998.63
2019;43;RS ;Rio Grande do Sul   ;4314753;Poço das Antas                                                                                                                  ;94505829;45045.68
2019;43;RS ;Rio Grande do Sul   ;4314779;Pontão                                                                                                                          ;261272913;66924.41
2019;43;RS ;Rio Grande do Sul   ;4314787;Ponte Preta                                                                                                                     ;59528076;38479.69
2019;43;RS ;Rio Grande do Sul   ;4314803;Portão                                   Região Metropolitana de Porto Alegre                                                   ;1265142535;34120.19
2019;43;RS ;Rio Grande do Sul   ;4314902;Porto Alegre                             Região Metropolitana de Porto Alegre                                                   ;82431477591;55555.39
2019;43;RS ;Rio Grande do Sul   ;4315008;Porto Lucena                                                                                                                    ;107581857;22997.40
2019;43;RS ;Rio Grande do Sul   ;4315057;Porto Mauá                                                                                                                      ;64929059;27350.07
2019;43;RS ;Rio Grande do Sul   ;4315073;Porto Vera Cruz                                                                                                                 ;34473146;25347.90
2019;43;RS ;Rio Grande do Sul   ;4315107;Porto Xavier                                                                                                                    ;184241856;17981.83
2019;43;RS ;Rio Grande do Sul   ;4315131;Pouso Novo                                                                                                                      ;47429203;28937.89
2019;43;RS ;Rio Grande do Sul   ;4315149;Presidente Lucena                                                                                                               ;165355872;56999.61
2019;43;RS ;Rio Grande do Sul   ;4315156;Progresso                                                                                                                       ;130850437;20956.19
2019;43;RS ;Rio Grande do Sul   ;4315172;Protásio Alves                                                                                                                  ;60884412;31270.88
2019;43;RS ;Rio Grande do Sul   ;4315206;Putinga                                                                                                                         ;100933695;25754.96
2019;43;RS ;Rio Grande do Sul   ;4315305;Quaraí                                                                                                                          ;480145428;21163.90
2019;43;RS ;Rio Grande do Sul   ;4315313;Quatro Irmãos                                                                                                                   ;114378488;61859.65
2019;43;RS ;Rio Grande do Sul   ;4315321;Quevedos                                                                                                                        ;168912182;60585.43
2019;43;RS ;Rio Grande do Sul   ;4315354;Quinze de Novembro                                                                                                              ;157132758;41394.30
2019;43;RS ;Rio Grande do Sul   ;4315404;Redentora                                                                                                                       ;177793761;15394.73
2019;43;RS ;Rio Grande do Sul   ;4315453;Relvado                                                                                                                         ;53599753;25645.81
2019;43;RS ;Rio Grande do Sul   ;4315503;Restinga Sêca                                                                                                                   ;456594506;28918.52
2019;43;RS ;Rio Grande do Sul   ;4315552;Rio dos Índios                                                                                                                  ;87089345;31645.84
2019;43;RS ;Rio Grande do Sul   ;4315602;Rio Grande                               Aglomeração Urbana do Sul                                                              ;10687203884;50649.06
2019;43;RS ;Rio Grande do Sul   ;4315701;Rio Pardo                                                                                                                       ;977676434;25543.47
2019;43;RS ;Rio Grande do Sul   ;4315750;Riozinho                                                                                                                        ;130204088;27982.83
2019;43;RS ;Rio Grande do Sul   ;4315800;Roca Sales                                                                                                                      ;481199356;42236.40
2019;43;RS ;Rio Grande do Sul   ;4315909;Rodeio Bonito                                                                                                                   ;195157803;33263.64
2019;43;RS ;Rio Grande do Sul   ;4315958;Rolador                                                                                                                         ;105953017;45610.42
2019;43;RS ;Rio Grande do Sul   ;4316006;Rolante                                  Região Metropolitana de Porto Alegre                                                   ;653522391;30611.38
2019;43;RS ;Rio Grande do Sul   ;4316105;Ronda Alta                                                                                                                      ;352132045;33216.87
2019;43;RS ;Rio Grande do Sul   ;4316204;Rondinha                                                                                                                        ;195427008;38094.93
2019;43;RS ;Rio Grande do Sul   ;4316303;Roque Gonzales                                                                                                                  ;789559446;115314.66
2019;43;RS ;Rio Grande do Sul   ;4316402;Rosário do Sul                                                                                                                  ;929896653;23588.27
2019;43;RS ;Rio Grande do Sul   ;4316428;Sagrada Família                                                                                                                 ;62337580;23893.28
2019;43;RS ;Rio Grande do Sul   ;4316436;Saldanha Marinho                                                                                                                ;151579487;57199.81
2019;43;RS ;Rio Grande do Sul   ;4316451;Salto do Jacuí                                                                                                                  ;887671762;71304.66
2019;43;RS ;Rio Grande do Sul   ;4316477;Salvador das Missões                                                                                                            ;135111558;49437.09
2019;43;RS ;Rio Grande do Sul   ;4316501;Salvador do Sul                                                                                                                 ;282403407;36210.21
2019;43;RS ;Rio Grande do Sul   ;4316600;Sananduva                                                                                                                       ;640589490;39372.43
2019;43;RS ;Rio Grande do Sul   ;4316709;Santa Bárbara do Sul                                                                                                            ;762260936;95354.13
2019;43;RS ;Rio Grande do Sul   ;4316733;Santa Cecília do Sul                                                                                                            ;83321908;50837.04
2019;43;RS ;Rio Grande do Sul   ;4316758;Santa Clara do Sul                                                                                                              ;296905057;44965.18
2019;43;RS ;Rio Grande do Sul   ;4316808;Santa Cruz do Sul                                                                                                               ;9831717944;75387.36
2019;43;RS ;Rio Grande do Sul   ;4316907;Santa Maria                                                                                                                     ;8766854552;31074.58
2019;43;RS ;Rio Grande do Sul   ;4316956;Santa Maria do Herval                                                                                                           ;207189353;32726.17
2019;43;RS ;Rio Grande do Sul   ;4316972;Santa Margarida do Sul                                                                                                          ;184221812;71905.47
2019;43;RS ;Rio Grande do Sul   ;4317004;Santana da Boa Vista                                                                                                            ;209121074;25823.79
2019;43;RS ;Rio Grande do Sul   ;4317103;Sant'Ana do Livramento                                                                                                          ;2617268104;33978.58
2019;43;RS ;Rio Grande do Sul   ;4317202;Santa Rosa                                                                                                                      ;3191247974;43564.15
2019;43;RS ;Rio Grande do Sul   ;4317251;Santa Tereza                             Região Metropolitana da Serra Gaúcha                                                   ;41505740;24005.63
2019;43;RS ;Rio Grande do Sul   ;4317301;Santa Vitória do Palmar                                                                                                         ;1248170215;42059.92
2019;43;RS ;Rio Grande do Sul   ;4317400;Santiago                                                                                                                        ;1588387330;32137.33
2019;43;RS ;Rio Grande do Sul   ;4317509;Santo Ângelo                                                                                                                    ;2828429279;36452.12
2019;43;RS ;Rio Grande do Sul   ;4317558;Santo Antônio do Palma                                                                                                          ;74847314;35172.61
2019;43;RS ;Rio Grande do Sul   ;4317608;Santo Antônio da Patrulha                Região Metropolitana de Porto Alegre                                                   ;1441182417;33598.69
2019;43;RS ;Rio Grande do Sul   ;4317707;Santo Antônio das Missões                                                                                                       ;416068530;40891.26
2019;43;RS ;Rio Grande do Sul   ;4317756;Santo Antônio do Planalto                                                                                                       ;112621770;55780.97
2019;43;RS ;Rio Grande do Sul   ;4317806;Santo Augusto                                                                                                                   ;557340049;40139.72
2019;43;RS ;Rio Grande do Sul   ;4317905;Santo Cristo                                                                                                                    ;598101308;41951.41
2019;43;RS ;Rio Grande do Sul   ;4317954;Santo Expedito do Sul                                                                                                           ;73893843;31795.97
2019;43;RS ;Rio Grande do Sul   ;4318002;São Borja                                                                                                                       ;1935768021;32111.87
2019;43;RS ;Rio Grande do Sul   ;4318051;São Domingos do Sul                                                                                                             ;71561553;23279.62
2019;43;RS ;Rio Grande do Sul   ;4318101;São Francisco de Assis                                                                                                          ;469988453;25633.40
2019;43;RS ;Rio Grande do Sul   ;4318200;São Francisco de Paula                                                                                                          ;724559839;33374.47
2019;43;RS ;Rio Grande do Sul   ;4318309;São Gabriel                                                                                                                     ;1802684113;29026.39
2019;43;RS ;Rio Grande do Sul   ;4318408;São Jerônimo                             Região Metropolitana de Porto Alegre                                                   ;610370409;25171.99
2019;43;RS ;Rio Grande do Sul   ;4318424;São João da Urtiga                                                                                                              ;134737229;28932.19
2019;43;RS ;Rio Grande do Sul   ;4318432;São João do Polêsine                                                                                                            ;87156461;34152.22
2019;43;RS ;Rio Grande do Sul   ;4318440;São Jorge                                                                                                                       ;90077742;31897.22
2019;43;RS ;Rio Grande do Sul   ;4318457;São José das Missões                                                                                                            ;61502775;24242.32
2019;43;RS ;Rio Grande do Sul   ;4318465;São José do Herval                                                                                                              ;49652064;25191.31
2019;43;RS ;Rio Grande do Sul   ;4318481;São José do Hortêncio                                                                                                           ;127885164;26620.56
2019;43;RS ;Rio Grande do Sul   ;4318499;São José do Inhacorá                                                                                                            ;106788462;51513.97
2019;43;RS ;Rio Grande do Sul   ;4318507;São José do Norte                        Aglomeração Urbana do Sul                                                              ;424082589;15383.15
2019;43;RS ;Rio Grande do Sul   ;4318606;São José do Ouro                                                                                                                ;290571665;41911.39
2019;43;RS ;Rio Grande do Sul   ;4318614;São José do Sul                                                                                                                 ;65408162;27162.86
2019;43;RS ;Rio Grande do Sul   ;4318622;São José dos Ausentes                                                                                                           ;116531287;33039.78
2019;43;RS ;Rio Grande do Sul   ;4318705;São Leopoldo                             Região Metropolitana de Porto Alegre                                                   ;10122382387;42740.23
2019;43;RS ;Rio Grande do Sul   ;4318804;São Lourenço do Sul                                                                                                             ;1266139289;29051.89
2019;43;RS ;Rio Grande do Sul   ;4318903;São Luiz Gonzaga                                                                                                                ;1429921950;42725.05
2019;43;RS ;Rio Grande do Sul   ;4319000;São Marcos                               Região Metropolitana da Serra Gaúcha                                                   ;999315023;46359.02
2019;43;RS ;Rio Grande do Sul   ;4319109;São Martinho                                                                                                                    ;248926460;45876.61
2019;43;RS ;Rio Grande do Sul   ;4319125;São Martinho da Serra                                                                                                           ;187056443;57840.58
2019;43;RS ;Rio Grande do Sul   ;4319158;São Miguel das Missões                                                                                                          ;521125562;67916.79
2019;43;RS ;Rio Grande do Sul   ;4319208;São Nicolau                                                                                                                     ;165033386;31345.37
2019;43;RS ;Rio Grande do Sul   ;4319307;São Paulo das Missões                                                                                                           ;161567723;27904.62
2019;43;RS ;Rio Grande do Sul   ;4319356;São Pedro da Serra                                                                                                              ;82543710;21716.31
2019;43;RS ;Rio Grande do Sul   ;4319364;São Pedro das Missões                                                                                                           ;71413200;35546.64
2019;43;RS ;Rio Grande do Sul   ;4319372;São Pedro do Butiá                                                                                                              ;111739364;37916.31
2019;43;RS ;Rio Grande do Sul   ;4319406;São Pedro do Sul                                                                                                                ;393973135;24322.33
2019;43;RS ;Rio Grande do Sul   ;4319505;São Sebastião do Caí                     Região Metropolitana de Porto Alegre                                                   ;718205452;27962.06
2019;43;RS ;Rio Grande do Sul   ;4319604;São Sepé                                                                                                                        ;903329140;38242.63
2019;43;RS ;Rio Grande do Sul   ;4319703;São Valentim                                                                                                                    ;95507958;28950.58
2019;43;RS ;Rio Grande do Sul   ;4319711;São Valentim do Sul                                                                                                             ;60817402;27126.41
2019;43;RS ;Rio Grande do Sul   ;4319737;São Valério do Sul                                                                                                              ;58751875;21544.51
2019;43;RS ;Rio Grande do Sul   ;4319752;São Vendelino                                                                                                                   ;87940439;39206.62
2019;43;RS ;Rio Grande do Sul   ;4319802;São Vicente do Sul                                                                                                              ;260951177;29922.16
2019;43;RS ;Rio Grande do Sul   ;4319901;Sapiranga                                Região Metropolitana de Porto Alegre                                                   ;3500606940;42829.26
2019;43;RS ;Rio Grande do Sul   ;4320008;Sapucaia do Sul                          Região Metropolitana de Porto Alegre                                                   ;3538476801;25082.24
2019;43;RS ;Rio Grande do Sul   ;4320107;Sarandi                                                                                                                         ;1002035413;40917.78
2019;43;RS ;Rio Grande do Sul   ;4320206;Seberi                                                                                                                          ;383296665;35655.50
2019;43;RS ;Rio Grande do Sul   ;4320230;Sede Nova                                                                                                                       ;118325943;40703.80
2019;43;RS ;Rio Grande do Sul   ;4320263;Segredo                                                                                                                         ;130003792;17518.37
2019;43;RS ;Rio Grande do Sul   ;4320305;Selbach                                                                                                                         ;232444702;45577.39
2019;43;RS ;Rio Grande do Sul   ;4320321;Senador Salgado Filho                                                                                                           ;93199951;33537.23
2019;43;RS ;Rio Grande do Sul   ;4320354;Sentinela do Sul                                                                                                                ;88503389;15857.98
2019;43;RS ;Rio Grande do Sul   ;4320404;Serafina Corrêa                                                                                                                 ;669491125;38252.26
2019;43;RS ;Rio Grande do Sul   ;4320453;Sério                                                                                                                           ;48134134;24533.20
2019;43;RS ;Rio Grande do Sul   ;4320503;Sertão                                                                                                                          ;300642966;55520.40
2019;43;RS ;Rio Grande do Sul   ;4320552;Sertão Santana                                                                                                                  ;281178384;43351.59
2019;43;RS ;Rio Grande do Sul   ;4320578;Sete de Setembro                                                                                                                ;67670585;34350.55
2019;43;RS ;Rio Grande do Sul   ;4320602;Severiano de Almeida                                                                                                            ;107143813;29298.28
2019;43;RS ;Rio Grande do Sul   ;4320651;Silveira Martins                                                                                                                ;59026878;24759.60
2019;43;RS ;Rio Grande do Sul   ;4320677;Sinimbu                                                                                                                         ;210207926;20665.35
2019;43;RS ;Rio Grande do Sul   ;4320701;Sobradinho                                                                                                                      ;383785284;25642.10
2019;43;RS ;Rio Grande do Sul   ;4320800;Soledade                                                                                                                        ;945727646;30505.38
2019;43;RS ;Rio Grande do Sul   ;4320859;Tabaí                                                                                                                           ;102620470;21746.23
2019;43;RS ;Rio Grande do Sul   ;4320909;Tapejara                                                                                                                        ;1240738261;51459.43
2019;43;RS ;Rio Grande do Sul   ;4321006;Tapera                                                                                                                          ;481617073;45504.26
2019;43;RS ;Rio Grande do Sul   ;4321105;Tapes                                                                                                                           ;369424072;21353.99
2019;43;RS ;Rio Grande do Sul   ;4321204;Taquara                                  Região Metropolitana de Porto Alegre                                                   ;1430833005;24898.78
2019;43;RS ;Rio Grande do Sul   ;4321303;Taquari                                                                                                                         ;827471182;30804.53
2019;43;RS ;Rio Grande do Sul   ;4321329;Taquaruçu do Sul                                                                                                                ;128008926;41669.57
2019;43;RS ;Rio Grande do Sul   ;4321352;Tavares                                                                                                                         ;91209353;16641.01
2019;43;RS ;Rio Grande do Sul   ;4321402;Tenente Portela                                                                                                                 ;482822308;35804.40
2019;43;RS ;Rio Grande do Sul   ;4321436;Terra de Areia                           Aglomeração Urbana do Litoral Norte                                                    ;242557134;21649.16
2019;43;RS ;Rio Grande do Sul   ;4321451;Teutônia                                                                                                                        ;1532249282;46107.65
2019;43;RS ;Rio Grande do Sul   ;4321469;Tio Hugo                                                                                                                        ;112827558;37236.82
2019;43;RS ;Rio Grande do Sul   ;4321477;Tiradentes do Sul                                                                                                               ;137881585;24172.79
2019;43;RS ;Rio Grande do Sul   ;4321493;Toropi                                                                                                                          ;69856840;24895.52
2019;43;RS ;Rio Grande do Sul   ;4321501;Torres                                   Aglomeração Urbana do Litoral Norte                                                    ;1265562889;32674.87
2019;43;RS ;Rio Grande do Sul   ;4321600;Tramandaí                                Aglomeração Urbana do Litoral Norte                                                    ;1107333002;21412.22
2019;43;RS ;Rio Grande do Sul   ;4321626;Travesseiro                                                                                                                     ;61530941;26340.30
2019;43;RS ;Rio Grande do Sul   ;4321634;Três Arroios                                                                                                                    ;96436666;36145.68
2019;43;RS ;Rio Grande do Sul   ;4321667;Três Cachoeiras                          Aglomeração Urbana do Litoral Norte                                                    ;270754870;24496.05
2019;43;RS ;Rio Grande do Sul   ;4321709;Três Coroas                                                                                                                     ;894292207;31690.01
2019;43;RS ;Rio Grande do Sul   ;4321808;Três de Maio                                                                                                                    ;1110401859;46448.67
2019;43;RS ;Rio Grande do Sul   ;4321832;Três Forquilhas                          Aglomeração Urbana do Litoral Norte                                                    ;58031229;21516.96
2019;43;RS ;Rio Grande do Sul   ;4321857;Três Palmeiras                                                                                                                  ;146281956;34250.05
2019;43;RS ;Rio Grande do Sul   ;4321907;Três Passos                                                                                                                     ;919377897;38458.04
2019;43;RS ;Rio Grande do Sul   ;4321956;Trindade do Sul                                                                                                                 ;210791689;36330.87
2019;43;RS ;Rio Grande do Sul   ;4322004;Triunfo                                  Região Metropolitana de Porto Alegre                                                   ;8372534891;283449.62
2019;43;RS ;Rio Grande do Sul   ;4322103;Tucunduva                                                                                                                       ;224683893;39570.96
2019;43;RS ;Rio Grande do Sul   ;4322152;Tunas                                                                                                                           ;80847313;17694.75
2019;43;RS ;Rio Grande do Sul   ;4322186;Tupanci do Sul                                                                                                                  ;58305419;39609.66
2019;43;RS ;Rio Grande do Sul   ;4322202;Tupanciretã                                                                                                                     ;1207656603;50428.29
2019;43;RS ;Rio Grande do Sul   ;4322251;Tupandi                                                                                                                         ;498962870;102772.99
2019;43;RS ;Rio Grande do Sul   ;4322301;Tuparendi                                                                                                                       ;296942547;37621.00
2019;43;RS ;Rio Grande do Sul   ;4322327;Turuçu                                                                                                                          ;104929690;30520.56
2019;43;RS ;Rio Grande do Sul   ;4322343;Ubiretama                                                                                                                       ;65642158;32576.75
2019;43;RS ;Rio Grande do Sul   ;4322350;União da Serra                                                                                                                  ;53079973;45996.51
2019;43;RS ;Rio Grande do Sul   ;4322376;Unistalda                                                                                                                       ;72199686;30880.96
2019;43;RS ;Rio Grande do Sul   ;4322400;Uruguaiana                                                                                                                      ;2885238754;22723.78
2019;43;RS ;Rio Grande do Sul   ;4322509;Vacaria                                                                                                                         ;2458674366;37130.00
2019;43;RS ;Rio Grande do Sul   ;4322525;Vale Verde                                                                                                                      ;91130166;26059.53
2019;43;RS ;Rio Grande do Sul   ;4322533;Vale do Sol                                                                                                                     ;239452010;20325.27
2019;43;RS ;Rio Grande do Sul   ;4322541;Vale Real                                                                                                                       ;149377426;25262.54
2019;43;RS ;Rio Grande do Sul   ;4322558;Vanini                                                                                                                          ;64539595;30544.06
2019;43;RS ;Rio Grande do Sul   ;4322608;Venâncio Aires                                                                                                                  ;3464550468;48418.68
2019;43;RS ;Rio Grande do Sul   ;4322707;Vera Cruz                                                                                                                       ;700594935;26080.29
2019;43;RS ;Rio Grande do Sul   ;4322806;Veranópolis                                                                                                                     ;1548836194;59023.52
2019;43;RS ;Rio Grande do Sul   ;4322855;Vespasiano Corrêa                                                                                                               ;69771065;38441.36
2019;43;RS ;Rio Grande do Sul   ;4322905;Viadutos                                                                                                                        ;148940252;31316.29
2019;43;RS ;Rio Grande do Sul   ;4323002;Viamão                                   Região Metropolitana de Porto Alegre                                                   ;4040356737;15830.63
2019;43;RS ;Rio Grande do Sul   ;4323101;Vicente Dutra                                                                                                                   ;101317796;21695.46
2019;43;RS ;Rio Grande do Sul   ;4323200;Victor Graeff                                                                                                                   ;166454561;57756.61
2019;43;RS ;Rio Grande do Sul   ;4323309;Vila Flores                                                                                                                     ;219572621;64866.36
2019;43;RS ;Rio Grande do Sul   ;4323358;Vila Lângaro                                                                                                                    ;107801896;51555.19
2019;43;RS ;Rio Grande do Sul   ;4323408;Vila Maria                                                                                                                      ;223200529;51216.28
2019;43;RS ;Rio Grande do Sul   ;4323457;Vila Nova do Sul                                                                                                                ;118499300;27686.75
2019;43;RS ;Rio Grande do Sul   ;4323507;Vista Alegre                                                                                                                    ;94228375;34239.96
2019;43;RS ;Rio Grande do Sul   ;4323606;Vista Alegre do Prata                                                                                                           ;56295728;36063.89
2019;43;RS ;Rio Grande do Sul   ;4323705;Vista Gaúcha                                                                                                                    ;72247656;25341.16
2019;43;RS ;Rio Grande do Sul   ;4323754;Vitória das Missões                                                                                                             ;96830250;30906.56
2019;43;RS ;Rio Grande do Sul   ;4323770;Westfália                                                                                                                       ;184658726;61267.00
2019;43;RS ;Rio Grande do Sul   ;4323804;Xangri-lá                                Aglomeração Urbana do Litoral Norte                                                    ;554245796;33779.00
2019;50;MS ;Mato Grosso do Sul  ;5000203;Água Clara                                                                                                                      ;1128406691;72697.25
